	year	Area	Country	Genus	Species
Micrablepharus_maximiliani	1862	South_America	Brazil	Micrablepharus	maximiliani
Micrurus_pyrrhocryptus	1862	South_America	Brazil	Micrurus	pyrrhocryptus
Atractus_zebrinus	1862	South_America	Brazil	Atractus	zebrinus
Apostolepis_dimidiata	1862	South_America	Brazil	Apostolepis	dimidiata
Ameiva_bifrontata	1862	South_America	Colombia	Ameiva	bifrontata
Anolis_poecilopus	1862	South_America	Colombia	Anolis	poecilopus
Phyllodactylus_reissii	1862	South_America	Ecuador	Phyllodactylus	reissii
Bothriopsis_pulchra	1862	South_America	Ecuador	Bothriopsis	pulchra
Mabuya_dorsivittata	1862	South_America	Paraguay	Mabuya	dorsivittata
Mabuya_frenata	1862	South_America	Paraguay	Mabuya	frenata
Colobosaura_modesta	1862	South_America	Paraguay	Colobosaura	modesta
Amphisbaena_camura	1862	South_America	Paraguay	Amphisbaena	camura
Stenocercus_caducus	1862	South_America	paraguay	Stenocercus	caducus
Tropidurus_spinulosus	1862	South_America	Paraguay	Tropidurus	spinulosus
Eunectes_notaeus	1862	South_America	Paraguay	Eunectes	notaeus
Bothrops_diporus	1862	South_America	Paraguay	Bothrops	diporus
Lystrophis_histricus	1863	South_America	Argentina_Paraguay_Uruguay	Lystrophis	histricus
Lystrophis_pulcher	1863	South_America	Bolivia	Lystrophis	pulcher
Chironius_flavolineatus	1863	South_America	Brazil	Chironius	flavolineatus
Drymoluber_dichrous	1863	South_America	Brazil	Drymoluber	dichrous
Xenodon_neuwiedii	1863	South_America	Brazil	Xenodon	neuwiedii
Taeniophallus_brevirostris	1863	South_America	Brazil	Taeniophallus	brevirostris
Drepanoides_anomalus	1863	South_America	Brazil	Drepanoides	anomalus
Pholidobolus_montium	1863	South_America	Ecuador	Pholidobolus	montium
Micrurus_narduccii	1863	South_America	Ecuador	Micrurus	narduccii
Cercosaura_argulus	1863	South_America	Surinam	Cercosaura	argulus
Pseudablabes_agassizii	1863	South_America	Uruguay	Pseudablabes	agassizii
Anolis_tigrinus	1863	South_America	Venezuela	Anolis	tigrinus
Anolis_bitectus	1864	South_America	Ecuador	Anolis	bitectus
Psomophis_obtusus	1864	South_America	Uruguay	Psomophis	obtusus
Bronia_brasiliana	1865	South_America	Brazil	Bronia	brasiliana
Helicops_infrataeniatus	1865	South_America	Surinam	Helicops	infrataeniatus
Lystrophis_nattereri	1867	South_America	Brazil	Lystrophis	nattereri
Taeniophallus_nicagus	1868	South_America	Brazil	Taeniophallus	nicagus
Kentropyx_pelviceps	1868	South_America	Ecuador	Kentropyx	pelviceps
Bachia_trisanale	1868	South_America	Ecuador	Bachia	trisanale
Umbrivaga_pygmaea	1868	South_America	Peru	Umbrivaga	pygmaea
Sibynomorphus_turgidus	1868	South_America	South_America	Sibynomorphus	turgidus
Placosoma_glabellum	1870	South_America	Brazil	Placosoma	glabellum
Philodryas_nattereri	1870	South_America	Brazil	Philodryas	nattereri
Tropidodryas_striaticeps	1870	South_America	Brazil	Tropidodryas	striaticeps
Microlophus_occipitalis	1871	South_America	Peru	Microlophus	occipitalis
Philodryas_psammophidea	1872	South_America	Bolivia	Philodryas	psammophidea
Bothrops_ammodytoides	1873	South_America	Argentina	Bothrops	ammodytoides
Pseudotomodon_trigonatus	1873	South_America	Argentina	Pseudotomodon	trigonatus
Mabuya_caissara	1874	South_America	Brazil	Mabuya	caissara
Anolis_gemmosus	1875	South_America	Ecuador	Anolis	gemmosus
Anolis_onca	1875	South_America	Venezuela	Anolis	onca
Kentropyx_altamazonica	1876	South_America	Brazil	Kentropyx	altamazonica
Cercosaura_quadrilineata	1876	South_America	Brazil	Cercosaura	quadrilineata
Corallus_annulatus	1876	South_America	Colombia	Corallus	annulatus
Potamites_ecpleopus	1876	South_America	Peru	Potamites	ecpleopus
Anolis_bombiceps	1876	South_America	Peru	Anolis	bombiceps
Anolis_trachyderma	1876	South_America	Peru	Anolis	trachyderma
Bothrocophias_microphthalmus	1876	South_America	Peru	Bothrocophias	microphthalmus
Clelia_rustica	1878	South_America	Argentina	Clelia	rustica
Riama_simoterus	1879	South_America	Ecuador	Riama	simoterus
Sordellina_punctata	1880	South_America	Brazil	Sordellina	punctata
Stenocercus_azureus	1880	South_America	Uruguay	Stenocercus	azureus
Amphisbaena_mertensii	1881	South_America	Brazil	Amphisbaena	mertensii
Gonatodes_concinnatus	1881	South_America	Ecuador	Gonatodes	concinnatus
Arthrosaura_reticulata	1881	South_America	Ecuador	Arthrosaura	reticulata
Morunasaurus_annularis	1881	South_America	Ecuador	Morunasaurus	annularis
Enyalioides_oshaughnessyi	1881	South_America	Ecuador	Enyalioides	oshaughnessyi
Enyalioides_praestabilis	1881	South_America	Ecuador	Enyalioides	praestabilis
Enyalioides_microlepis	1881	South_America	Ecuador	Enyalioides	microlepis
Enyalioides_palpebralis	1883	South_America	Peru	Enyalioides	palpebralis
Bothrops_jararacussu	1884	South_America	Brazil	Bothrops	jararacussu
Dipsas_albifrons	1884	South_America	Brazil	Dipsas	albifrons
Psomophis_joberti	1884	South_America	Brazil	Psomophis	joberti
Homonota_darwinii	1885	South_America	Argentina	Homonota	darwinii
Enyalius_leechii	1885	South_America	Brazil	Enyalius	leechii
Liolaemus_occipitalis	1885	South_America	Brazil	Liolaemus	occipitalis
Atractus_reticulatus	1885	South_America	Brazil	Atractus	reticulatus
Sibynomorphus_ventrimaculatus	1885	South_America	Brazil	Sibynomorphus	ventrimaculatus
Liolaemus_fuscus	1885	South_America	Chile	Liolaemus	fuscus
Liolaemus_lineomaculatus	1885	South_America	Chile	Liolaemus	lineomaculatus
Cercosaura_oshaughnessyi	1885	South_America	Colombia	Cercosaura	oshaughnessyi
Alopoglossus_copii	1885	South_America	Ecuador	Alopoglossus	copii
Stenocercus_guentheri	1885	South_America	Ecuador	Stenocercus	guentheri
Stenocercus_varius	1885	South_America	Ecuador	Stenocercus	varius
Anolis_meridionalis	1885	South_America	Paraguay	Anolis	meridionalis
Psomophis_genimaculatus	1885	South_America	Paraguay	Psomophis	genimaculatus
Leposoma_parietale	1885	South_America	Peru	Leposoma	parietale
Stenocercus_torquatus	1885	South_America	Peru	Stenocercus	torquatus
Stenocercus_cupreus	1885	South_America	Peru	Stenocercus	cupreus
Anolis_nitens	1885	South_America	Surinam	Anolis	nitens
Gonatodes_annularis	1887	South_America	Brazil	Gonatodes	annularis
Stenolepis_ridleyi	1887	South_America	Brazil	Stenolepis	ridleyi
Gonatodes_antillensis	1887	South_America	Venezuela	Gonatodes	antillensis
Liolaemus_melanops	1888	South_America	Argentina	Liolaemus	melanops
Coleodactylus_meridionalis	1888	South_America	Brazil	Coleodactylus	meridionalis
Anisolepis_longicauda	1891	South_America	Argentina	Anisolepis	longicauda
Proctoporus_guentheri	1891	South_America	Bolivia	Proctoporus	guentheri
Microlophus_stolzmanni	1891	South_America	Peru	Microlophus	stolzmanni
Kentropyx_paulensis	1893	South_America	Brazil	Kentropyx	paulensis
Xenodon_guentheri	1894	South_America	Brazil	Xenodon	guentheri
Anolis_aequatorialis	1894	South_America	Ecuador	Anolis	aequatorialis
Imantodes_lentiferus	1894	South_America	Ecuador	Imantodes	lentiferus
Kentropyx_viridistriga	1894	South_America	Paraguay	Kentropyx	viridistriga
Liolaemus_andinus	1895	South_America	Argentina	Liolaemus	andinus
Philodryas_baroni	1895	South_America	Argentina	Philodryas	baroni
Liolaemus_elongatus	1896	South_America	Argentina	Liolaemus	elongatus
Bachia_bicolor	1896	South_America	Colombia	Bachia	bicolor
Bothrops_punctata	1896	South_America	Colombia	Bothrops	punctata
Boiruna_maculata	1896	South_America	Uruguay	Boiruna	maculata
Homonota_borellii	1897	South_America	Argentina	Homonota	borellii
Leiosaurus_paronae	1897	South_America	Brazil	Leiosaurus	paronae
Dipsas_pratti	1897	South_America	Colombia	Dipsas	pratti
Stenocercus_festae	1897	South_America	Ecuador	Stenocercus	festae
Lepidoblepharis_festae	1897	South_America	Equador	Lepidoblepharis	festae
Leiosaurus_catamarcensis	1898	South_America	Argentina	Leiosaurus	catamarcensis
Phymaturus_patagonicus	1898	South_America	Argentina	Phymaturus	patagonicus
Liolaemus_dorbignyi	1898	South_America	Argentina	Liolaemus	dorbignyi
Liolaemus_multicolor	1898	South_America	Argentina	Liolaemus	multicolor
Liolaemus_rothi	1898	South_America	Argentina	Liolaemus	rothi
Liolaemus_boulengeri	1898	South_America	Argentina	Liolaemus	boulengeri
Philodryas_mattogrossensis	1898	South_America	Brazil	Philodryas	mattogrossensis
Liolaemus_platei	1898	South_America	Chile	Liolaemus	platei
Liolaemus_ornatus	1898	South_America	Chile	Liolaemus	ornatus
Anolis_chloris	1898	South_America	Colombia	Anolis	chloris
Anolis_peraccae	1898	South_America	Ecuador	Anolis	peraccae
Anolis_frenatus	1899	South_America	Colombia	Anolis	frenatus
Stenocercus_rhodomelas	1899	South_America	Ecuador	Stenocercus	rhodomelas
Xenopholis_undulatus	1900	South_America	Brazil	Xenopholis	undulatus
Anolis_agassizi	1900	South_America	Colombia_(Malepo_island)	Anolis	agassizi
Neusticurus_rudis	1900	South_America	Guyana	Neusticurus	rudis
Petracola_ventrimaculatus	1900	South_America	Peru	Petracola	ventrimaculatus
Stenocercus_chrysopygus	1900	South_America	Peru	Stenocercus	chrysopygus
Stenocercus_melanopygus	1900	South_America	Peru	Stenocercus	melanopygus
Siphlophis_longicaudatus	1901	South_America	Brazil	Siphlophis	longicaudatus
Stenocercus_angulifer	1901	South_America	Ecuador	Stenocercus	angulifer
Bachia_peruana	1901	South_America	Peru	Bachia	peruana
Stenocercus_scapularis	1901	South_America	Peru	Stenocercus	scapularis
Vanzosaura_rubricauda	1902	South_America	Argentina	Vanzosaura	rubricauda
Amphisbaena_silvestrii	1902	South_America	Brazil	Amphisbaena	silvestrii
Anolis_princeps	1902	South_America	Ecuador	Anolis	princeps
Anolis_jacare	1903	South_America	Colombia	Anolis	jacare
Clelia_bicolor	1904	South_America	Argentina	Clelia	bicolor
Anolis_festae	1904	South_America	Ecuador	Anolis	festae
Arthrosaura_kockii	1904	South_America	Surinam	Arthrosaura	kockii
Bothrops_itapetiningae	1907	South_America	Brazil	Bothrops	itapetiningae
Liolaemus_buergeri	1907	South_America	Chile	Liolaemus	buergeri
Liolaemus_reichei	1907	South_America	Chile	Liolaemus	reichei
Rachidelus_brazili	1908	South_America	Brazil	Rachidelus	brazili
Liolaemus_hatcheri	1909	South_America	Argentina	Liolaemus	hatcheri
Tupinambis_duseni	1910	South_America	Brazil	Tupinambis	duseni
Helicops_hagmanni	1910	South_America	Brazil	Helicops	hagmanni
Polychrus_femoralis	1910	South_America	Ecuador	Polychrus	femoralis
Proctoporus_bolivianus	1910	South_America	Peru	Proctoporus	bolivianus
Trachyboa_boulengeri	1910	South_America	South_America	Trachyboa	boulengeri
Sibynomorphus_neuwiedi	1911	South_America	Brazil	Sibynomorphus	neuwiedi
Anolis_ventrimaculatus	1911	South_America	Colombia	Anolis	ventrimaculatus
Stenocercus_boettgeri	1911	South_America	Peru	Stenocercus	boettgeri
Ptychoglossus_brevifrontalis	1912	South_America	Ecuador	Ptychoglossus	brevifrontalis
Bothriopsis_chloromelas	1912	South_America	Peru	Bothriopsis	chloromelas
Bothrops_cotiara	1913	South_America	Brazil	Bothrops	cotiara
Aulura_anomala	1914	South_America	Brazil	Aulura	anomala
Phalotris_nasutus	1915	South_America	Brazil	Phalotris	nasutus
Apostolepis_cearensis	1915	South_America	Brazil	Apostolepis	cearensis
Ptychophis_flavovirgatus	1915	South_America	Brazil	Ptychophis	flavovirgatus
Phimophis_iglesiasi	1915	South_America	Brazil	Phimophis	iglesiasi
Tretioscincus_agilis	1916	South_America	Guyana	Tretioscincus	agilis
Gonatodes_hasemani	1917	South_America	Bolivia	Gonatodes	hasemani
Cercosaura_eigenmanni	1917	South_America	Bolivia	Cercosaura	eigenmanni
Cyclura_pinguis	1917	South_America	British_Virgin_Isalnds	Cyclura	pinguis
Mabuya_nigropalmata	1918	South_America	Bolivia	Mabuya	nigropalmata
Coleodactylus_amazonicus	1918	South_America	Brazil	Coleodactylus	amazonicus
Drymoluber_brazili	1918	South_America	Brazil	Drymoluber	brazili
Gomesophis_brasiliensis	1918	South_America	Brazil	Gomesophis	brasiliensis
Xenocalamus_transvaalensis	1919	South_America	South_America	Xenocalamus	transvaalensis
Bothrops_insularis	1921	South_America	Brazil	Bothrops	insularis
Helicops_gomesi	1921	South_America	Brazil	Helicops	gomesi
Bachia_intermedia	1921	South_America	Peru	Bachia	intermedia
Xenoxybelis_boulengeri	1923	South_America	Bolivia	Xenoxybelis	boulengeri
Leposoma_percarinatum	1923	South_America	Brazil	Leposoma	percarinatum
Bothrops_erythromelas	1923	South_America	Brazil	Bothrops	erythromelas
Bothrops_brazili	1923	South_America	Brazil	Bothrops	brazili
Liolaemus_orientalis	1924	South_America	Bolivia	Liolaemus	orientalis
Apostolepis_sanctaeritae	1924	South_America	Brazil	Apostolepis	sanctaeritae
Viridovipera_yunnanensis	1925	South_America	Brazil	Viridovipera	yunnanensis
Micrurus_albicinctus	1925	South_America	Brazil	Micrurus	albicinctus
Atractus_trihedrurus	1926	South_America	Brazil	Atractus	trihedrurus
Dipsas_neivai	1926	South_America	Brazil	Dipsas	neivai
Pseudogonatodes_lunulatus	1927	South_America	Venezuela	Pseudogonatodes	lunulatus
Amphisbaena_bolivica	1929	South_America	Bolivia	Amphisbaena	bolivica
Bachia_barbouri	1931	South_America	Peru	Bachia	barbouri
Liolaemus_nigroviridis	1932	South_America	Chile	Liolaemus	nigroviridis
Liolaemus_monticola	1932	South_America	Chile	Liolaemus	monticola
Liolaemus_leopardinus	1932	South_America	Chile	Liolaemus	leopardinus
Anolis_nicefori	1932	South_America	Venezuela	Anolis	nicefori
Colobodactylus_taunayi	1933	South_America	Brazil	Colobodactylus	taunayi
Colobosaura_mentalis	1933	South_America	Brazil	Colobosaura	mentalis
Anotosaura_collaris	1933	South_America	Brazil	Anotosaura	collaris
Liolaemus_zapallarensis	1933	South_America	Chile	Liolaemus	zapallarensis
Liolaemus_atacamensis	1933	South_America	Chile	Liolaemus	atacamensis
Mabuya_cochabambae	1935	South_America	Bolivia	Mabuya	cochabambae
Coleodactylus_brachystoma	1935	South_America	Brazil	Coleodactylus	brachystoma
Hemidactylus_brasilianus	1935	South_America	Brazil	Hemidactylus	brasilianus
Mabuya_guaporicola	1935	South_America	Brazil	Mabuya	guaporicola
Bachia_bresslaui	1935	South_America	Brazil	Bachia	bresslaui
Bothrocophias_hyoprora	1935	South_America	Colombia	Bothrocophias	hyoprora
Pseudogonatodes_guianensis	1935	South_America	Guyana	Pseudogonatodes	guianensis
Calamodontophis_paucidens	1936	South_America	Brazil	Calamodontophis	paucidens
Liolaemus_lutzae	1938	South_America	Brazil	Liolaemus	lutzae
Liolaemus_schroederi	1938	South_America	Chile	Liolaemus	schroederi
Liolaemus_walkeri	1938	South_America	Peru	Liolaemus	walkeri
Liolaemus_kriegi	1939	South_America	Argentina	Liolaemus	kriegi
Bothrops_colombiensis	1940	South_America	Colombia	Bothrops	colombiensis
Bogertia_lutzae	1941	South_America	Brazil	Bogertia	lutzae
Thamnodynastes_rutilus	1942	South_America	Brazil	Thamnodynastes	rutilus
Chironius_multiventris	1943	South_America	Brazil	Chironius	multiventris
Stenocercus_doellojuradoi	1944	South_America	Argentina	Stenocercus	doellojuradoi
Trachylepis_atlantica	1945	South_America	Brazil	Trachylepis	atlantica
Microlophus_quadrivittatus	1945	South_America	Chile	Microlophus	quadrivittatus
Atractus_wagleri	1945	South_America	Colombia	Atractus	wagleri
Mabuya_macrorhyncha	1946	South_America	Brazil	Mabuya	macrorhyncha
Gonatodes_falconensis	1947	South_America	Venezuela	Gonatodes	falconensis
Liolaemus_chacoensis	1948	South_America	Paraguay	Liolaemus	chacoensis
Mabuya_heathi	1951	South_America	Brazil	Mabuya	heathi
Leposoma_annectans	1952	South_America	Brazil	Leposoma	annectans
Leposoma_guianense	1952	South_America	Guyana	Leposoma	guianense
Chironius_monticola	1952	South_America	Venezuela	Chironius	monticola
Phalotris_mertensi	1955	South_America	Brazil	Phalotris	mertensi
Microlophus_koepckeorum	1956	South_America	Peru	Microlophus	koepckeorum
Tropidurus_bogerti	1958	South_America	Venezuela	Tropidurus	bogerti
Bothrops_fonsecai	1959	South_America	Brazil	Bothrops	fonsecai
Microlophus_atacamensis	1960	South_America	Chile	Microlophus	atacamensis
Amphisbaena_munoai	1960	South_America	Uruguay	Amphisbaena	munoai
Liolaemus_ruibali	1961	South_America	Argentina	Liolaemus	ruibali
Bachia_scolecoides	1961	South_America	Brazil	Bachia	scolecoides
Liolaemus_paulinae	1961	South_America	Chile	Liolaemus	paulinae
Xenodon_werneri	1963	South_America	Guyana	Xenodon	werneri
Gonatodes_taniae	1963	South_America	Venezuela	Gonatodes	taniae
Homonota_underwoodi	1964	South_America	Argentina	Homonota	underwoodi
Liolaemus_robertmertensi	1964	South_America	Argentina	Liolaemus	robertmertensi
Cercolophia_roberti	1964	South_America	Brazil	Cercolophia	roberti
Amphisbaena_leeseri	1964	South_America	Brazil	Amphisbaena	leeseri
Bachia_panoplia	1965	South_America	Brazil	Bachia	panoplia
Bothrops_marajoensis	1966	South_America	Brazil	Bothrops	marajoensis
Bothrops_moojeni	1966	South_America	Brazil	Bothrops	moojeni
Microlophus_theresioides	1966	South_America	Chile	Microlophus	theresioides
Microlophus_theresiae	1966	South_America	Peru	Microlophus	theresiae
Gonatodes_seigliei	1966	South_America	Venezuela	Gonatodes	seigliei
Gonatodes_ceciliae	1966	South_America	Venezuela	Gonatodes	ceciliae
Micrurus_brasiliensis	1967	South_America	Brazil	Micrurus	brasiliensis
Hemidactylus_palaichthus	1969	South_America	Guyana	Hemidactylus	palaichthus
Liolaemus_petrophilus	1971	South_America	Argentina	Liolaemus	petrophilus
Liolaemus_ceii	1971	South_America	Argentina	Liolaemus	ceii
Liolaemus_silvanae	1971	South_America	Argentina	Liolaemus	silvanae
Liolaemus_archeforus	1971	South_America	Argentina	Liolaemus	archeforus
Bronia_kraoh	1971	South_America	Brazil	Bronia	kraoh
Stenocercus_ochoai	1972	South_America	Peru	Stenocercus	ochoai
Stenocercus_apurimacus	1972	South_America	Peru	Stenocercus	apurimacus
Stenocercus_empetrus	1972	South_America	Peru	Stenocercus	empetrus
Stenocercus_orientalis	1972	South_America	Peru	Stenocercus	orientalis
Phymaturus_indistinctus	1973	South_America	Argentina	Phymaturus	indistinctus
Phymaturus_somuncurensis	1973	South_America	Argentina	Phymaturus	somuncurensis
Liolaemus_sarmientoi	1973	South_America	Chile	Liolaemus	sarmientoi
Alopoglossus_atriventris	1973	South_America	Ecuador	Alopoglossus	atriventris
Pholidobolus_macbrydei	1973	South_America	Ecuador	Pholidobolus	macbrydei
Bachia_huallagana	1973	South_America	Peru	Bachia	huallagana
Mabuya_croizati	1973	South_America	Venezuela	Mabuya	croizati
Liolaemus_austromendocinus	1974	South_America	Argentina	Liolaemus	austromendocinus
Liolaemus_donosobarrosi	1974	South_America	Argentina	Liolaemus	donosobarrosi
Rhachisaurus_brachylepis	1974	South_America	Brazil	Rhachisaurus	brachylepis
Anolis_annectens	1974	South_America	Venezuela	Anolis	annectens
Liolaemus_canqueli	1975	South_America	Argentina	Liolaemus	canqueli
Typhlops_brongersmianus	1976	South_America	Brazil	Typhlops	brongersmianus
Lygodactylus_klugei	1977	South_America	Brazil	Lygodactylus	klugei
Colobodactylus_dalcyanus	1977	South_America	Brazil	Colobodactylus	dalcyanus
Oxyrhopus_guibei	1977	South_America	Brazil	Oxyrhopus	guibei
Homonota_andicola	1978	South_America	Argentina	Homonota	andicola
